1969-06-07,Get Back,The Beatles With Billy Preston
1969-05-31,Get Back,The Beatles With Billy Preston
1969-05-24,Get Back,The Beatles With Billy Preston
1969-05-17,Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension
1969-05-10,Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension
1969-05-03,Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension
1969-04-26,Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension
1969-04-19,Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension
1969-04-12,Aquarius/Let The Sunshine In (The Flesh Failures),The 5th Dimension
1969-04-05,Dizzy,Tommy Roe
1969-03-29,Dizzy,Tommy Roe
1969-03-22,Dizzy,Tommy Roe
1969-03-15,Dizzy,Tommy Roe
1969-03-08,Everyday People,Sly & The Family Stone
1969-03-01,Everyday People,Sly & The Family Stone
1969-02-22,Everyday People,Sly & The Family Stone
1969-02-15,Everyday People,Sly & The Family Stone
1969-02-08,Crimson And Clover,Tommy James And The Shondells
1969-02-01,Crimson And Clover,Tommy James And The Shondells
1969-01-25,I Heard It Through The Grapevine,Marvin Gaye
1969-01-18,I Heard It Through The Grapevine,Marvin Gaye
1969-01-11,I Heard It Through The Grapevine,Marvin Gaye
1969-01-04,I Heard It Through The Grapevine,Marvin Gaye
1968-12-28,I Heard It Through The Grapevine,Marvin Gaye
1968-12-21,I Heard It Through The Grapevine,Marvin Gaye
1968-12-14,I Heard It Through The Grapevine,Marvin Gaye
1968-12-07,Love Child,Diana Ross & The Supremes
1968-11-30,Love Child,Diana Ross & The Supremes
1968-11-23,Hey Jude,The Beatles
1968-11-16,Hey Jude,The Beatles
1968-11-09,Hey Jude,The Beatles
1968-11-02,Hey Jude,The Beatles
1968-10-26,Hey Jude,The Beatles
1968-10-19,Hey Jude,The Beatles
1968-10-12,Hey Jude,The Beatles
1968-10-05,Hey Jude,The Beatles
1968-09-28,Hey Jude,The Beatles
1968-09-21,Harper Valley P.T.A.,Jeannie C. Riley
1968-09-14,People Got To Be Free,The Rascals
1968-09-07,People Got To Be Free,The Rascals
1968-08-31,People Got To Be Free,The Rascals
1968-08-24,People Got To Be Free,The Rascals
1968-08-17,People Got To Be Free,The Rascals
1968-08-10,"Hello, I Love You",The Doors
1968-08-03,"Hello, I Love You",The Doors
1968-07-27,Grazing In The Grass,Hugh Masekela
1968-07-20,Grazing In The Grass,Hugh Masekela
1968-07-13,This Guy's In Love With You,Herb Alpert
1968-07-06,This Guy's In Love With You,Herb Alpert
1968-06-29,This Guy's In Love With You,Herb Alpert
1968-06-22,This Guy's In Love With You,Herb Alpert
1968-06-15,Mrs. Robinson,Simon & Garfunkel
1968-06-08,Mrs. Robinson,Simon & Garfunkel
1968-06-01,Mrs. Robinson,Simon & Garfunkel
1968-05-25,Tighten Up,Archie Bell & The Drells
1968-05-18,Tighten Up,Archie Bell & The Drells
1968-05-11,Honey,Bobby Goldsboro
1968-05-04,Honey,Bobby Goldsboro
1968-04-27,Honey,Bobby Goldsboro
1968-04-20,Honey,Bobby Goldsboro
1968-04-13,Honey,Bobby Goldsboro
1968-04-06,(Sittin' On) The Dock Of The Bay,Otis Redding
1968-03-30,(Sittin' On) The Dock Of The Bay,Otis Redding
1968-03-23,(Sittin' On) The Dock Of The Bay,Otis Redding
1968-03-16,(Sittin' On) The Dock Of The Bay,Otis Redding
1968-03-09,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra
1968-03-02,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra
1968-02-24,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra
1968-02-17,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra
1968-02-10,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra
1968-02-03,Green Tambourine,The Lemon Pipers
1968-01-27,Judy In Disguise (With Glasses),John Fred And The Playboys
1968-01-20,Judy In Disguise (With Glasses),John Fred And The Playboys
1968-01-13,Hello Goodbye,The Beatles
1968-01-06,Hello Goodbye,The Beatles
1967-12-30,Hello Goodbye,The Beatles
1967-12-23,Daydream Believer,The Monkees
1967-12-16,Daydream Believer,The Monkees
1967-12-09,Daydream Believer,The Monkees
1967-12-02,Daydream Believer,The Monkees
1967-11-25,Incense And Peppermints,Strawberry Alarm Clock
1967-11-18,To Sir With Love,Lulu
1967-11-11,To Sir With Love,Lulu
1967-11-04,To Sir With Love,Lulu
1967-10-28,To Sir With Love,Lulu
1967-10-21,To Sir With Love,Lulu
1967-10-14,The Letter,The Box Tops
1967-10-07,The Letter,The Box Tops
1967-09-30,The Letter,The Box Tops
1967-09-23,The Letter,The Box Tops
1967-09-16,Ode To Billie Joe,Bobbie Gentry
1967-09-09,Ode To Billie Joe,Bobbie Gentry
1967-09-02,Ode To Billie Joe,Bobbie Gentry
1967-08-26,Ode To Billie Joe,Bobbie Gentry
1967-08-19,All You Need Is Love,The Beatles
1967-08-12,Light My Fire,The Doors
1967-08-05,Light My Fire,The Doors
1967-07-29,Light My Fire,The Doors
1967-07-22,Windy,The Association
1967-07-15,Windy,The Association
1967-07-08,Windy,The Association
1967-07-01,Windy,The Association
1967-06-24,Groovin',The Young Rascals
1967-06-17,Groovin',The Young Rascals
1967-06-10,Respect,Aretha Franklin
1967-06-03,Respect,Aretha Franklin
1967-05-27,Groovin',The Young Rascals
1967-05-20,Groovin',The Young Rascals
1967-05-13,The Happening,The Supremes
1967-05-06,Somethin' Stupid,Nancy Sinatra & Frank Sinatra
1967-04-29,Somethin' Stupid,Nancy Sinatra & Frank Sinatra
1967-04-22,Somethin' Stupid,Nancy Sinatra & Frank Sinatra
1967-04-15,Somethin' Stupid,Nancy Sinatra & Frank Sinatra
1967-04-08,Happy Together,The Turtles
1967-04-01,Happy Together,The Turtles
1967-03-25,Happy Together,The Turtles
1967-03-18,Penny Lane,The Beatles
1967-03-11,Love Is Here And Now You're Gone,The Supremes
1967-03-04,Ruby Tuesday,The Rolling Stones
1967-02-25,Kind Of A Drag,The Buckinghams
1967-02-18,Kind Of A Drag,The Buckinghams
1967-02-11,I'm A Believer,The Monkees
1967-02-04,I'm A Believer,The Monkees
1967-01-28,I'm A Believer,The Monkees
1967-01-21,I'm A Believer,The Monkees
1967-01-14,I'm A Believer,The Monkees
1967-01-07,I'm A Believer,The Monkees
1966-12-31,I'm A Believer,The Monkees
1966-12-24,Winchester Cathedral,The New Vaudeville Band
1966-12-17,Winchester Cathedral,The New Vaudeville Band
1966-12-10,Good Vibrations,The Beach Boys
1966-12-03,Winchester Cathedral,The New Vaudeville Band
1966-11-26,You Keep Me Hangin' On,The Supremes
1966-11-19,You Keep Me Hangin' On,The Supremes
1966-11-12,Poor Side Of Town,Johnny Rivers
1966-11-05,Last Train To Clarksville,The Monkees
1966-10-29,96 Tears,? (Question Mark) & The Mysterians
1966-10-22,Reach Out I'll Be There,Four Tops
1966-10-15,Reach Out I'll Be There,Four Tops
1966-10-08,Cherish,The Association
1966-10-01,Cherish,The Association
1966-09-24,Cherish,The Association
1966-09-17,You Can't Hurry Love,The Supremes
1966-09-10,You Can't Hurry Love,The Supremes
1966-09-03,Sunshine Superman,Donovan
1966-08-27,Summer In The City,The Lovin' Spoonful
1966-08-20,Summer In The City,The Lovin' Spoonful
1966-08-13,Summer In The City,The Lovin' Spoonful
1966-08-06,Wild Thing,The Troggs
1966-07-30,Wild Thing,The Troggs
1966-07-23,Hanky Panky,Tommy James And The Shondells
1966-07-16,Hanky Panky,Tommy James And The Shondells
1966-07-09,Paperback Writer,The Beatles
1966-07-02,Strangers In The Night,Frank Sinatra
1966-06-25,Paperback Writer,The Beatles
1966-06-18,"Paint It, Black",The Rolling Stones
1966-06-11,"Paint It, Black",The Rolling Stones
1966-06-04,When A Man Loves A Woman,Percy Sledge
1966-05-28,When A Man Loves A Woman,Percy Sledge
1966-05-21,"Monday, Monday",The Mamas & The Papas
1966-05-14,"Monday, Monday",The Mamas & The Papas
1966-05-07,"Monday, Monday",The Mamas & The Papas
1966-04-30,Good Lovin',The Young Rascals
1966-04-23,(You're My) Soul And Inspiration,The Righteous Brothers
1966-04-16,(You're My) Soul And Inspiration,The Righteous Brothers
1966-04-09,(You're My) Soul And Inspiration,The Righteous Brothers
1966-04-02,The Ballad Of The Green Berets,SSgt Barry Sadler
1966-03-26,The Ballad Of The Green Berets,SSgt Barry Sadler
1966-03-19,The Ballad Of The Green Berets,SSgt Barry Sadler
1966-03-12,The Ballad Of The Green Berets,SSgt Barry Sadler
1966-03-05,The Ballad Of The Green Berets,SSgt Barry Sadler
1966-02-26,These Boots Are Made For Walkin',Nancy Sinatra
1966-02-19,Lightnin' Strikes,Lou Christie
1966-02-12,My Love,Petula Clark
1966-02-05,My Love,Petula Clark
1966-01-29,We Can Work It Out,The Beatles
1966-01-22,The Sound Of Silence,Simon & Garfunkel
1966-01-15,We Can Work It Out,The Beatles
1966-01-08,We Can Work It Out,The Beatles
1966-01-01,The Sound Of Silence,Simon & Garfunkel
1965-12-25,Over And Over,The Dave Clark Five
1965-12-18,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds
1965-12-11,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds
1965-12-04,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds
1965-11-27,I Hear A Symphony,The Supremes
1965-11-20,I Hear A Symphony,The Supremes
1965-11-13,Get Off Of My Cloud,The Rolling Stones
1965-11-06,Get Off Of My Cloud,The Rolling Stones
1965-10-30,Yesterday,The Beatles
1965-10-23,Yesterday,The Beatles
1965-10-16,Yesterday,The Beatles
1965-10-09,Yesterday,The Beatles
1965-10-02,Hang On Sloopy,The McCoys
1965-09-25,Eve Of Destruction,Barry McGuire
1965-09-18,Help!,The Beatles
1965-09-11,Help!,The Beatles
1965-09-04,Help!,The Beatles
1965-08-28,I Got You Babe,Sonny & Cher
1965-08-21,I Got You Babe,Sonny & Cher
1965-08-14,I Got You Babe,Sonny & Cher
1965-08-07,"I'm Henry VIII, I Am",Herman's Hermits
1965-07-31,(I Can't Get No) Satisfaction,The Rolling Stones
1965-07-24,(I Can't Get No) Satisfaction,The Rolling Stones
1965-07-17,(I Can't Get No) Satisfaction,The Rolling Stones
1965-07-10,(I Can't Get No) Satisfaction,The Rolling Stones
1965-07-03,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops
1965-06-26,Mr. Tambourine Man,The Byrds
1965-06-19,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops
1965-06-12,Back In My Arms Again,The Supremes
1965-06-05,"Help Me, Rhonda",The Beach Boys
1965-05-29,"Help Me, Rhonda",The Beach Boys
1965-05-22,Ticket To Ride,The Beatles
1965-05-15,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits
1965-05-08,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits
1965-05-01,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits
1965-04-24,Game Of Love,Wayne Fontana & The Mindbenders
1965-04-17,I'm Telling You Now,Freddie And The Dreamers
1965-04-10,I'm Telling You Now,Freddie And The Dreamers
1965-04-03,Stop! In The Name Of Love,The Supremes
1965-03-27,Stop! In The Name Of Love,The Supremes
1965-03-20,Eight Days A Week,The Beatles
1965-03-13,Eight Days A Week,The Beatles
1965-03-06,My Girl,The Temptations
1965-02-27,This Diamond Ring,Gary Lewis And The Playboys
1965-02-20,This Diamond Ring,Gary Lewis And The Playboys
1965-02-13,You've Lost That Lovin' Feelin',The Righteous Brothers
1965-02-06,You've Lost That Lovin' Feelin',The Righteous Brothers
1965-01-30,Downtown,Petula Clark
1965-01-23,Downtown,Petula Clark
1965-01-16,Come See About Me,The Supremes
1965-01-09,I Feel Fine,The Beatles
1965-01-02,I Feel Fine,The Beatles
1964-12-26,I Feel Fine,The Beatles
1964-12-19,Come See About Me,The Supremes
1964-12-12,Mr. Lonely,Bobby Vinton
1964-12-05,Ringo,Lorne Greene
1964-11-28,Leader Of The Pack,The Shangri-Las
1964-11-21,Baby Love,The Supremes
1964-11-14,Baby Love,The Supremes
1964-11-07,Baby Love,The Supremes
1964-10-31,Baby Love,The Supremes
1964-10-24,Do Wah Diddy Diddy,Manfred Mann
1964-10-17,Do Wah Diddy Diddy,Manfred Mann
1964-10-10,"Oh, Pretty Woman",Roy Orbison And The Candy Men
1964-10-03,"Oh, Pretty Woman",Roy Orbison And The Candy Men
1964-09-26,"Oh, Pretty Woman",Roy Orbison And The Candy Men
1964-09-19,House Of The Rising Sun,The Animals
1964-09-12,House Of The Rising Sun,The Animals
1964-09-05,House Of The Rising Sun,The Animals
1964-08-29,Where Did Our Love Go,The Supremes
1964-08-22,Where Did Our Love Go,The Supremes
1964-08-15,Everybody Loves Somebody,Dean Martin
1964-08-08,A Hard Day's Night,The Beatles
1964-08-01,A Hard Day's Night,The Beatles
1964-07-25,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
1964-07-18,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
1964-07-11,I Get Around,The Beach Boys
1964-07-04,I Get Around,The Beach Boys
1964-06-27,A World Without Love,Peter And Gordon
1964-06-20,Chapel Of Love,The Dixie Cups
1964-06-13,Chapel Of Love,The Dixie Cups
1964-06-06,Chapel Of Love,The Dixie Cups
1964-05-30,Love Me Do,The Beatles
1964-05-23,My Guy,Mary Wells
1964-05-16,My Guy,Mary Wells
1964-05-09,"Hello, Dolly!",Louis Armstrong And The All Stars
1964-05-02,Can't Buy Me Love,The Beatles
1964-04-25,Can't Buy Me Love,The Beatles
1964-04-18,Can't Buy Me Love,The Beatles
1964-04-11,Can't Buy Me Love,The Beatles
1964-04-04,Can't Buy Me Love,The Beatles
1964-03-28,She Loves You,The Beatles
1964-03-21,She Loves You,The Beatles
1964-03-14,I Want To Hold Your Hand,The Beatles
1964-03-07,I Want To Hold Your Hand,The Beatles
1964-02-29,I Want To Hold Your Hand,The Beatles
1964-02-22,I Want To Hold Your Hand,The Beatles
1964-02-15,I Want To Hold Your Hand,The Beatles
1964-02-08,I Want To Hold Your Hand,The Beatles
1964-02-01,I Want To Hold Your Hand,The Beatles
1964-01-25,There! I've Said It Again,Bobby Vinton
1964-01-18,There! I've Said It Again,Bobby Vinton
1964-01-11,There! I've Said It Again,Bobby Vinton
1964-01-04,There! I've Said It Again,Bobby Vinton
1963-12-28,Dominique,The Singing Nun (Soeur Sourire)
1963-12-21,Dominique,The Singing Nun (Soeur Sourire)
1963-12-14,Dominique,The Singing Nun (Soeur Sourire)
1963-12-07,Dominique,The Singing Nun (Soeur Sourire)
1963-11-30,I'm Leaving It Up To You,Dale & Grace
1963-11-23,I'm Leaving It Up To You,Dale & Grace
1963-11-16,Deep Purple,Nino Tempo & April Stevens
1963-11-09,Sugar Shack,Jimmy Gilmer And The Fireballs
1963-11-02,Sugar Shack,Jimmy Gilmer And The Fireballs
1963-10-26,Sugar Shack,Jimmy Gilmer And The Fireballs
1963-10-19,Sugar Shack,Jimmy Gilmer And The Fireballs
1963-10-12,Sugar Shack,Jimmy Gilmer And The Fireballs
1963-10-05,Blue Velvet,Bobby Vinton
1963-09-28,Blue Velvet,Bobby Vinton
1963-09-21,Blue Velvet,Bobby Vinton
1963-09-14,My Boyfriend's Back,The Angels
1963-09-07,My Boyfriend's Back,The Angels
1963-08-31,My Boyfriend's Back,The Angels
1963-08-24,Fingertips - Pt 2,Little Stevie Wonder
1963-08-17,Fingertips - Pt 2,Little Stevie Wonder
1963-08-10,Fingertips - Pt 2,Little Stevie Wonder
1963-08-03,So Much In Love,The Tymes
1963-07-27,Surf City,Jan & Dean
1963-07-20,Surf City,Jan & Dean
1963-07-13,Easier Said Than Done,The Essex
1963-07-06,Easier Said Than Done,The Essex
1963-06-29,Sukiyaki,Kyu Sakamoto
1963-06-22,Sukiyaki,Kyu Sakamoto
1963-06-15,Sukiyaki,Kyu Sakamoto
1963-06-08,It's My Party,Lesley Gore
1963-06-01,It's My Party,Lesley Gore
1963-05-25,If You Wanna Be Happy,Jimmy Soul
1963-05-18,If You Wanna Be Happy,Jimmy Soul
1963-05-11,I Will Follow Him,Little Peggy March
1963-05-04,I Will Follow Him,Little Peggy March
1963-04-27,I Will Follow Him,Little Peggy March
1963-04-20,He's So Fine,The Chiffons
1963-04-13,He's So Fine,The Chiffons
1963-04-06,He's So Fine,The Chiffons
1963-03-30,He's So Fine,The Chiffons
1963-03-23,Our Day Will Come,Ruby And The Romantics
1963-03-16,Walk Like A Man,The 4 Seasons
1963-03-09,Walk Like A Man,The 4 Seasons
1963-03-02,Walk Like A Man,The 4 Seasons
1963-02-23,Hey Paula,Paul and Paula
1963-02-16,Hey Paula,Paul and Paula
1963-02-09,Hey Paula,Paul and Paula
1963-02-02,Walk Right In,The Rooftop Singers
1963-01-26,Walk Right In,The Rooftop Singers
1963-01-19,Go Away Little Girl,Steve Lawrence
1963-01-12,Go Away Little Girl,Steve Lawrence
1963-01-05,Telstar,The Tornadoes
1962-12-29,Telstar,The Tornadoes
1962-12-22,Telstar,The Tornadoes
1962-12-15,Big Girls Don't Cry,The 4 Seasons
1962-12-08,Big Girls Don't Cry,The 4 Seasons
1962-12-01,Big Girls Don't Cry,The 4 Seasons
1962-11-24,Big Girls Don't Cry,The 4 Seasons
1962-11-17,Big Girls Don't Cry,The 4 Seasons
1962-11-10,He's A Rebel,The Crystals
1962-11-03,He's A Rebel,The Crystals
1962-10-27,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers"
1962-10-20,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers"
1962-10-13,Sherry,The 4 Seasons
1962-10-06,Sherry,The 4 Seasons
1962-09-29,Sherry,The 4 Seasons
1962-09-22,Sherry,The 4 Seasons
1962-09-15,Sherry,The 4 Seasons
1962-09-08,Sheila,Tommy Roe
1962-09-01,Sheila,Tommy Roe
1962-08-25,The Loco-Motion,Little Eva
1962-08-18,Breaking Up Is Hard To Do,Neil Sedaka
1962-08-11,Breaking Up Is Hard To Do,Neil Sedaka
1962-08-04,Roses Are Red (My Love),Bobby Vinton
1962-07-28,Roses Are Red (My Love),Bobby Vinton
1962-07-21,Roses Are Red (My Love),Bobby Vinton
1962-07-14,Roses Are Red (My Love),Bobby Vinton
1962-07-07,The Stripper,David Rose and His Orchestra
1962-06-30,I Can't Stop Loving You,Ray Charles
1962-06-23,I Can't Stop Loving You,Ray Charles
1962-06-16,I Can't Stop Loving You,Ray Charles
1962-06-09,I Can't Stop Loving You,Ray Charles
1962-06-02,I Can't Stop Loving You,Ray Charles
1962-05-26,Stranger On The Shore,Mr. Acker Bilk
1962-05-19,Soldier Boy,The Shirelles
1962-05-12,Soldier Boy,The Shirelles
1962-05-05,Soldier Boy,The Shirelles
1962-04-28,Good Luck Charm,Elvis Presley With The Jordanaires
1962-04-21,Good Luck Charm,Elvis Presley With The Jordanaires
1962-04-14,Johnny Angel,Shelley Fabares
1962-04-07,Johnny Angel,Shelley Fabares
1962-03-31,Don't Break The Heart That Loves You,Connie Francis
1962-03-24,Hey! Baby,Bruce Channel
1962-03-17,Hey! Baby,Bruce Channel
1962-03-10,Hey! Baby,Bruce Channel
1962-03-03,Duke Of Earl,Gene Chandler
1962-02-24,Duke Of Earl,Gene Chandler
1962-02-17,Duke Of Earl,Gene Chandler
1962-02-10,Peppermint Twist - Part I,Joey Dee & the Starliters
1962-02-03,Peppermint Twist - Part I,Joey Dee & the Starliters
1962-01-27,Peppermint Twist - Part I,Joey Dee & the Starliters
1962-01-20,The Twist,Chubby Checker
1962-01-13,The Twist,Chubby Checker
1962-01-06,The Lion Sleeps Tonight,The Tokens
1961-12-25,The Lion Sleeps Tonight,The Tokens
1961-12-18,The Lion Sleeps Tonight,The Tokens
1961-12-11,Please Mr. Postman,The Marvelettes
1961-12-04,Big Bad John,Jimmy Dean
1961-11-27,Big Bad John,Jimmy Dean
1961-11-20,Big Bad John,Jimmy Dean
1961-11-13,Big Bad John,Jimmy Dean
1961-11-06,Big Bad John,Jimmy Dean
1961-10-30,Runaround Sue,Dion
1961-10-23,Runaround Sue,Dion
1961-10-16,Hit The Road Jack,Ray Charles and his Orchestra
1961-10-09,Hit The Road Jack,Ray Charles and his Orchestra
1961-10-02,Take Good Care Of My Baby,Bobby Vee
1961-09-25,Take Good Care Of My Baby,Bobby Vee
1961-09-18,Take Good Care Of My Baby,Bobby Vee
1961-09-11,Michael,The Highwaymen
1961-09-04,Michael,The Highwaymen
1961-08-28,Wooden Heart,Joe Dowell
1961-08-21,Tossin' And Turnin',Bobby Lewis
1961-08-14,Tossin' And Turnin',Bobby Lewis
1961-08-07,Tossin' And Turnin',Bobby Lewis
1961-07-31,Tossin' And Turnin',Bobby Lewis
1961-07-24,Tossin' And Turnin',Bobby Lewis
1961-07-17,Tossin' And Turnin',Bobby Lewis
1961-07-10,Tossin' And Turnin',Bobby Lewis
1961-07-03,Quarter To Three,U.S. Bonds
1961-06-26,Quarter To Three,U.S. Bonds
1961-06-19,Moody River,Pat Boone
1961-06-12,Travelin' Man,Ricky Nelson
1961-06-05,Running Scared,Roy Orbison
1961-05-29,Travelin' Man,Ricky Nelson
1961-05-22,Mother-In-Law,Ernie K-Doe
1961-05-15,Runaway,Del Shannon
1961-05-08,Runaway,Del Shannon
1961-05-01,Runaway,Del Shannon
1961-04-24,Runaway,Del Shannon
1961-04-17,Blue Moon,The Marcels
1961-04-10,Blue Moon,The Marcels
1961-04-03,Blue Moon,The Marcels
1961-03-27,Surrender,Elvis Presley With The Jordanaires
1961-03-20,Surrender,Elvis Presley With The Jordanaires
1961-03-13,Pony Time,Chubby Checker
1961-03-06,Pony Time,Chubby Checker
1961-02-27,Pony Time,Chubby Checker
1961-02-20,Calcutta,Lawrence Welk And His Orchestra
1961-02-13,Calcutta,Lawrence Welk And His Orchestra
1961-02-06,Will You Love Me Tomorrow,The Shirelles
1961-01-30,Will You Love Me Tomorrow,The Shirelles
1961-01-23,Wonderland By Night,Bert Kaempfert And His Orchestra
1961-01-16,Wonderland By Night,Bert Kaempfert And His Orchestra
1961-01-09,Wonderland By Night,Bert Kaempfert And His Orchestra
1961-01-02,Are You Lonesome To-night?,Elvis Presley With The Jordanaires
1960-12-26,Are You Lonesome To-night?,Elvis Presley With The Jordanaires
1960-12-19,Are You Lonesome To-night?,Elvis Presley With The Jordanaires
1960-12-12,Are You Lonesome To-night?,Elvis Presley With The Jordanaires
1960-12-05,Are You Lonesome To-night?,Elvis Presley With The Jordanaires
1960-11-28,Are You Lonesome To-night?,Elvis Presley With The Jordanaires
1960-11-21,Stay,Maurice Williams & The Zodiacs
1960-11-14,Georgia On My Mind,Ray Charles
1960-11-07,Save The Last Dance For Me,The Drifters
1960-10-31,Save The Last Dance For Me,The Drifters
1960-10-24,I Want To Be Wanted,Brenda Lee
1960-10-17,Save The Last Dance For Me,The Drifters
1960-10-10,Mr. Custer,Larry Verne
1960-10-03,My Heart Has A Mind Of Its Own,Connie Francis
1960-09-26,My Heart Has A Mind Of Its Own,Connie Francis
1960-09-19,The Twist,Chubby Checker
1960-09-12,It's Now Or Never,Elvis Presley With The Jordanaires
1960-09-05,It's Now Or Never,Elvis Presley With The Jordanaires
1960-08-29,It's Now Or Never,Elvis Presley With The Jordanaires
1960-08-22,It's Now Or Never,Elvis Presley With The Jordanaires
1960-08-15,It's Now Or Never,Elvis Presley With The Jordanaires
1960-08-08,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland
1960-08-01,I'm Sorry,Brenda Lee
1960-07-25,I'm Sorry,Brenda Lee
1960-07-18,I'm Sorry,Brenda Lee
1960-07-11,Alley-Oop,Hollywood Argyles
1960-07-04,Everybody's Somebody's Fool,Connie Francis
1960-06-27,Everybody's Somebody's Fool,Connie Francis
1960-06-20,Cathy's Clown,The Everly Brothers
1960-06-13,Cathy's Clown,The Everly Brothers
1960-06-06,Cathy's Clown,The Everly Brothers
1960-05-30,Cathy's Clown,The Everly Brothers
1960-05-23,Cathy's Clown,The Everly Brothers
1960-05-16,Stuck On You,Elvis Presley With The Jordanaires
1960-05-09,Stuck On You,Elvis Presley With The Jordanaires
1960-05-02,Stuck On You,Elvis Presley With The Jordanaires
1960-04-25,Stuck On You,Elvis Presley With The Jordanaires
1960-04-18,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-04-11,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-04-04,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-03-28,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-03-21,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-03-14,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-03-07,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-02-29,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-02-22,"The Theme From ""A Summer Place""",Percy Faith And His Orchestra
1960-02-15,Teen Angel,Mark Dinning
1960-02-08,Teen Angel,Mark Dinning
1960-02-01,Running Bear,Johnny Preston
1960-01-25,Running Bear,Johnny Preston
1960-01-18,Running Bear,Johnny Preston
1960-01-11,El Paso,Marty Robbins
1960-01-04,El Paso,Marty Robbins
1959-12-28,Why,Frankie Avalon
1959-12-21,Heartaches By The Number,Guy Mitchell
1959-12-14,Heartaches By The Number,Guy Mitchell
1959-12-07,Mack The Knife,Bobby Darin
1959-11-30,Mack The Knife,Bobby Darin
1959-11-23,Mack The Knife,Bobby Darin
1959-11-16,Mr. Blue,The Fleetwoods
1959-11-09,Mack The Knife,Bobby Darin
1959-11-02,Mack The Knife,Bobby Darin
1959-10-26,Mack The Knife,Bobby Darin
1959-10-19,Mack The Knife,Bobby Darin
1959-10-12,Mack The Knife,Bobby Darin
1959-10-05,Mack The Knife,Bobby Darin
1959-09-28,Sleep Walk,Santo & Johnny
1959-09-21,Sleep Walk,Santo & Johnny
1959-09-14,The Three Bells,The Browns
1959-09-07,The Three Bells,The Browns
1959-08-31,The Three Bells,The Browns
1959-08-24,The Three Bells,The Browns
1959-08-17,A Big Hunk O' Love,Elvis Presley With The Jordanaires
1959-08-10,A Big Hunk O' Love,Elvis Presley With The Jordanaires
1959-08-03,Lonely Boy,Paul Anka
1959-07-27,Lonely Boy,Paul Anka
1959-07-20,Lonely Boy,Paul Anka
1959-07-13,Lonely Boy,Paul Anka
1959-07-06,The Battle Of New Orleans,Johnny Horton
1959-06-29,The Battle Of New Orleans,Johnny Horton
1959-06-22,The Battle Of New Orleans,Johnny Horton
1959-06-15,The Battle Of New Orleans,Johnny Horton
1959-06-08,The Battle Of New Orleans,Johnny Horton
1959-06-01,The Battle Of New Orleans,Johnny Horton
1959-05-25,Kansas City,Wilbert Harrison
1959-05-18,Kansas City,Wilbert Harrison
1959-05-11,The Happy Organ,"Dave ""Baby"" Cortez"
1959-05-04,Come Softly To Me,The Fleetwoods
1959-04-27,Come Softly To Me,The Fleetwoods
1959-04-20,Come Softly To Me,The Fleetwoods
1959-04-13,Come Softly To Me,The Fleetwoods
1959-04-06,Venus,Frankie Avalon
1959-03-30,Venus,Frankie Avalon
1959-03-23,Venus,Frankie Avalon
1959-03-16,Venus,Frankie Avalon
1959-03-09,Venus,Frankie Avalon
1959-03-02,Stagger Lee,Lloyd Price
1959-02-23,Stagger Lee,Lloyd Price
1959-02-16,Stagger Lee,Lloyd Price
1959-02-09,Stagger Lee,Lloyd Price
1959-02-02,Smoke Gets In Your Eyes,The Platters
1959-01-26,Smoke Gets In Your Eyes,The Platters
1959-01-19,Smoke Gets In Your Eyes,The Platters
1959-01-12,The Chipmunk Song,The Chipmunks With David Seville
1959-01-05,The Chipmunk Song,The Chipmunks With David Seville
